run_index,stream_ordinal,roadmap_stream_id,method,method_order_position,ros_domain_id,reported_method,graph_revision,expanded_urdf_sha256,srdf_sha256,reachability_parameters_sha256,requested_node_count,anchor_node_count,prototype_budget,prototype_node_count,requested_guard_node_count,guard_node_count,fill_sample_node_count,candidate_attempts,halton_start_index,sample_stream_seed,sample_stream_type,gng_training_sample_count,effective_guard_fraction,nodes,edges,components,build_time_ms,joint_names,graph_publisher_count,plan_publisher_count,query_subscriber_count,catalog_id,catalog_sha256,rmw_implementation,ros_localhost_only,launch_log,infrastructure_error
0,0,100,gng,0,20,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4136,17,100,digit_permuted_halton,4000,0.0,800,4546,3,1714.390944,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0000_stream_100_gng_domain_20.log,
1,0,100,guarded_gng,1,21,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4136,17,100,digit_permuted_halton,4000,0.75,800,3600,12,1590.053984,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0001_stream_100_guarded_gng_domain_21.log,
2,0,100,halton_prm,2,22,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,822,17,100,digit_permuted_halton,0,0.0,800,3232,19,1379.274912,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0002_stream_100_halton_prm_domain_22.log,
3,1,101,gng,0,23,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4139,17,101,digit_permuted_halton,4000,0.0,800,4577,1,1751.674528,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0003_stream_101_gng_domain_23.log,
4,1,101,halton_prm,1,24,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,830,17,101,digit_permuted_halton,0,0.0,800,3199,13,1357.002176,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0004_stream_101_halton_prm_domain_24.log,
5,1,101,guarded_gng,2,25,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4139,17,101,digit_permuted_halton,4000,0.75,800,3576,9,1642.771072,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0005_stream_101_guarded_gng_domain_25.log,
6,2,102,guarded_gng,0,26,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4143,17,102,digit_permuted_halton,4000,0.75,800,3584,16,1602.045376,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0006_stream_102_guarded_gng_domain_26.log,
7,2,102,gng,1,27,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4143,17,102,digit_permuted_halton,4000,0.0,800,4506,2,1701.164608,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0007_stream_102_gng_domain_27.log,
8,2,102,halton_prm,2,28,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,823,17,102,digit_permuted_halton,0,0.0,800,3238,13,1364.397184,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0008_stream_102_halton_prm_domain_28.log,
9,3,103,guarded_gng,0,29,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4150,17,103,digit_permuted_halton,4000,0.75,800,3563,12,1593.555712,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0009_stream_103_guarded_gng_domain_29.log,
10,3,103,halton_prm,1,30,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,831,17,103,digit_permuted_halton,0,0.0,800,3232,9,1365.40016,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0010_stream_103_halton_prm_domain_30.log,
11,3,103,gng,2,31,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4150,17,103,digit_permuted_halton,4000,0.0,800,4613,1,1742.893568,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0011_stream_103_gng_domain_31.log,
12,4,104,halton_prm,0,32,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,819,17,104,digit_permuted_halton,0,0.0,800,3245,15,1402.6264,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0012_stream_104_halton_prm_domain_32.log,
13,4,104,gng,1,33,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4130,17,104,digit_permuted_halton,4000,0.0,800,4523,3,1712.985184,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0013_stream_104_gng_domain_33.log,
14,4,104,guarded_gng,2,34,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4130,17,104,digit_permuted_halton,4000,0.75,800,3554,8,1543.468256,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0014_stream_104_guarded_gng_domain_34.log,
15,5,105,halton_prm,0,35,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,825,17,105,digit_permuted_halton,0,0.0,800,3188,8,1488.663712,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0015_stream_105_halton_prm_domain_35.log,
16,5,105,guarded_gng,1,36,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4143,17,105,digit_permuted_halton,4000,0.75,800,3635,12,1646.563616,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0016_stream_105_guarded_gng_domain_36.log,
17,5,105,gng,2,37,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4143,17,105,digit_permuted_halton,4000,0.0,800,4536,1,1709.966304,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0017_stream_105_gng_domain_37.log,
18,6,106,gng,0,38,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4122,17,106,digit_permuted_halton,4000,0.0,800,4535,1,1720.97776,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0018_stream_106_gng_domain_38.log,
19,6,106,guarded_gng,1,39,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4122,17,106,digit_permuted_halton,4000,0.75,800,3624,9,1605.441056,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0019_stream_106_guarded_gng_domain_39.log,
20,6,106,halton_prm,2,40,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,824,17,106,digit_permuted_halton,0,0.0,800,3251,9,1373.81328,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0020_stream_106_halton_prm_domain_40.log,
21,7,107,gng,0,41,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4140,17,107,digit_permuted_halton,4000,0.0,800,4528,2,1722.79696,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0021_stream_107_gng_domain_41.log,
22,7,107,halton_prm,1,42,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,829,17,107,digit_permuted_halton,0,0.0,800,3266,15,1392.323456,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0022_stream_107_halton_prm_domain_42.log,
23,7,107,guarded_gng,2,43,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4140,17,107,digit_permuted_halton,4000,0.75,800,3580,10,1626.6208,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0023_stream_107_guarded_gng_domain_43.log,
24,8,108,guarded_gng,0,44,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4136,17,108,digit_permuted_halton,4000,0.75,800,3687,10,1629.26208,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0024_stream_108_guarded_gng_domain_44.log,
25,8,108,gng,1,45,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4136,17,108,digit_permuted_halton,4000,0.0,800,4503,2,1707.239392,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0025_stream_108_gng_domain_45.log,
26,8,108,halton_prm,2,46,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,824,17,108,digit_permuted_halton,0,0.0,800,3162,13,1454.025984,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0026_stream_108_halton_prm_domain_46.log,
27,9,109,guarded_gng,0,47,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4131,17,109,digit_permuted_halton,4000,0.75,800,3631,16,1602.61264,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0027_stream_109_guarded_gng_domain_47.log,
28,9,109,halton_prm,1,48,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,822,17,109,digit_permuted_halton,0,0.0,800,3238,17,1394.141216,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0028_stream_109_halton_prm_domain_48.log,
29,9,109,gng,2,49,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4131,17,109,digit_permuted_halton,4000,0.0,800,4559,1,1725.233632,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0029_stream_109_gng_domain_49.log,
30,10,110,halton_prm,0,50,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,828,17,110,digit_permuted_halton,0,0.0,800,3315,12,1392.45616,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0030_stream_110_halton_prm_domain_50.log,
31,10,110,gng,1,51,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4131,17,110,digit_permuted_halton,4000,0.0,800,4548,1,1737.529728,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0031_stream_110_gng_domain_51.log,
32,10,110,guarded_gng,2,52,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4131,17,110,digit_permuted_halton,4000,0.75,800,3619,12,1600.56672,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0032_stream_110_guarded_gng_domain_52.log,
33,11,111,halton_prm,0,53,halton_prm,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,0,0,0,0,798,818,17,111,digit_permuted_halton,0,0.0,800,3183,11,1508.900736,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0033_stream_111_halton_prm_domain_53.log,
34,11,111,guarded_gng,1,54,guarded_gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,199,199,599,599,0,4140,17,111,digit_permuted_halton,4000,0.75,800,3641,20,1627.31264,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0034_stream_111_guarded_gng_domain_54.log,
35,11,111,gng,2,55,gng,1,daf37611724f4c8efd69b3b470bf505cfce4732353ea985ec54fbbb01f6d412d,730e590951a205ec639ff20613ce3305e18290f0c9a599130d38ce7c86d3d424,abf60d6f21bbb0e9b77558316dfb746dacf3af37814a349c60308f7dcfd22175,800,2,798,798,0,0,0,4140,17,111,digit_permuted_halton,4000,0.0,800,4534,1,1741.186912,"[""joint1"",""joint2"",""joint3"",""joint4"",""joint5"",""joint6""]",1,1,1,om6dof_icra_scene_catalog_v4,ac5205e9c4fae67a9f9af3f84176d61d459eb4daae2c4f50ea0e2d6b2d59b023,rmw_fastrtps_cpp,True,/home/kublab/ros2_ws/reachability_icra_confirmatory_v4/logs/run_0035_stream_111_gng_domain_55.log,
