run_index,stream_ordinal,roadmap_stream_id,method,method_order_position,ros_domain_id,plan_graph_method,graph_revision,scene_id,catalog_index,base_trajectory_id,source_counter,scene_order_position,phase,obstacle_kind,stratum,phase_order_position,query_id,start_joint_positions,target_position,target_source_joint_positions,requested_target_environment_node_id,requested_target_position,selected_target_environment_node_id,valid,exact_valid,reason,timeout,infrastructure_error,blocked_nodes,blocked_edges,planning_time_ms,publish_to_plan_ms,exact_checks,exact_replans,exact_time_ms,start_node_id,goal_node_id,target_distance,graph_cost,start_connection_cost,total_joint_path_cost,path_nodes,path_ids,preview_start_joints
101,33,133,gng,2,41,gng,1,scene_002,2,base_000001,1,29,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11885,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.765376,7.761312008369714,233,0,4.618207999999998,142,192,0.02958535479215136,13.022670741231677,1.367298002882129,14.389968744113805,9,"[142,465,360,266,307,246,470,552,192]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
101,33,133,gng,2,41,gng,1,scene_003,3,base_000017,17,30,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11887,"[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]","[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]","[-1.7482720530686708,0.3996125949321483,0.10394549009430509,0.29410171100851734,-0.4882717972868278,-0.24444811191076887]",1000030,"[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]",1000030,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.220064,6.829823978478089,199,0,3.935904000000001,133,678,0.033165730622779124,10.907983053348548,1.8024716378009937,12.710454691149542,7,"[133,144,483,740,650,671,678]","[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]"
101,33,133,gng,2,41,gng,1,scene_003,3,base_000017,17,30,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11888,"[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]","[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]","[-1.7482720530686708,0.3996125949321483,0.10394549009430509,0.29410171100851734,-0.4882717972868278,-0.24444811191076887]",1000030,"[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]",1000030,True,True,path_ready_exact_validated_preview_only,False,,32,314,12.096352,13.842848013155162,241,0,5.078272000000002,268,678,0.033165730622779124,13.882663217573482,1.7726454738057984,15.65530869137928,8,"[268,69,634,254,279,299,340,678]","[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]"
101,33,133,gng,2,41,gng,1,scene_004,4,base_000037,37,31,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11890,"[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]","[-0.008577000561363533,0.3649584092302474,0.14518644842901016]","[1.659015458681985,1.8473168857555997,-0.6616167143690268,-1.7899820790161032,0.07356377047018725,2.199474466047655]",1000040,"[-0.008577000561363533,0.3649584092302474,0.14518644842901016]",1000040,True,True,path_ready_exact_validated_preview_only,False,,3,34,6.318272,8.339199994225055,194,0,3.9927679999999994,62,370,0.021079301697636908,10.777586512874553,1.431338103907608,12.208924616782161,7,"[62,749,259,150,237,651,370]","[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]"
101,33,133,gng,2,41,gng,1,scene_004,4,base_000037,37,31,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11889,"[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]","[-0.008577000561363533,0.3649584092302474,0.14518644842901016]","[1.659015458681985,1.8473168857555997,-0.6616167143690268,-1.7899820790161032,0.07356377047018725,2.199474466047655]",1000040,"[-0.008577000561363533,0.3649584092302474,0.14518644842901016]",1000040,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.2672,7.090624014381319,194,0,3.9446719999999984,62,370,0.021079301697636908,10.777586512874553,1.431338103907608,12.208924616782161,7,"[62,749,259,150,237,651,370]","[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]"
101,33,133,gng,2,41,gng,1,scene_005,5,base_000007,7,32,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11891,"[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]","[0.0006250958302510407,0.31426741056023266,0.07682954967955229]","[2.0490485736613255,1.3550473644330352,0.8983930157188058,-2.1212037649952427,1.3309535947177984,-1.449632708348687]",1000050,"[0.0006250958302510407,0.31426741056023266,0.07682954967955229]",1000050,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.645536,7.545471977209672,213,0,4.276384,105,579,0.0211703839473315,12.458338003402632,1.7724264525918028,14.230764455994436,8,"[105,501,65,628,346,773,159,579]","[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]"
101,33,133,gng,2,41,gng,1,scene_005,5,base_000007,7,32,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11892,"[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]","[0.0006250958302510407,0.31426741056023266,0.07682954967955229]","[2.0490485736613255,1.3550473644330352,0.8983930157188058,-2.1212037649952427,1.3309535947177984,-1.449632708348687]",1000050,"[0.0006250958302510407,0.31426741056023266,0.07682954967955229]",1000050,True,True,path_ready_exact_validated_preview_only,False,,10,117,7.091968,8.847775985486805,236,0,4.93664,121,579,0.0211703839473315,14.285004983416798,1.85348277553624,16.138487758953037,8,"[121,762,511,717,346,773,159,579]","[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]"
101,33,133,gng,2,41,gng,1,scene_006,6,base_000019,19,33,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11894,"[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]","[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]","[-1.9063696988772065,1.657033371926548,0.3604495182982337,1.2395747775035542,-0.950695092497407,1.5972369531971848]",1000060,"[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]",1000060,True,True,path_ready_exact_validated_preview_only,False,,7,117,6.124384,7.773215998895466,138,0,2.742976000000002,725,639,0.034814662577648384,8.42618593175505,1.1952286254778566,9.621414557232907,5,"[725,620,114,133,639]","[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]"
101,33,133,gng,2,41,gng,1,scene_006,6,base_000019,19,33,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11893,"[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]","[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]","[-1.9063696988772065,1.657033371926548,0.3604495182982337,1.2395747775035542,-0.950695092497407,1.5972369531971848]",1000060,"[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]",1000060,True,True,path_ready_exact_validated_preview_only,False,,0,0,3.331168,22.12860801955685,114,0,2.2511999999999994,308,639,0.034814662577648384,5.407413100732949,1.0495257713845354,6.456938872117485,4,"[308,483,144,639]","[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]"
101,33,133,gng,2,41,gng,1,scene_007,7,base_000011,11,34,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11895,"[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]","[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]","[0.08307921818674213,-1.1860398294625931,-0.23763972197363392,0.431312899226866,0.35893137714584333,-0.7253161833335271]",1000070,"[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]",1000070,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.980064,8.553280000342056,230,0,4.737792,622,263,0.039079950091590085,12.414291785729903,0.9787889697429826,13.393080755472885,8,"[622,410,225,645,142,750,758,263]","[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]"
101,33,133,gng,2,41,gng,1,scene_007,7,base_000011,11,34,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11896,"[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]","[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]","[0.08307921818674213,-1.1860398294625931,-0.23763972197363392,0.431312899226866,0.35893137714584333,-0.7253161833335271]",1000070,"[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]",1000070,True,True,path_ready_exact_validated_preview_only,False,,6,137,9.745056,12.53734398051165,230,0,4.813120000000001,622,263,0.039079950091590085,12.414291785729903,0.9787889697429826,13.393080755472885,8,"[622,410,225,645,142,750,758,263]","[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]"
101,33,133,gng,2,41,gng,1,scene_008,8,base_000033,33,35,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11898,"[-2.430667708928213,0.002520887186966636,0.0633647525498735,-0.6346508773924648,-0.9539860334757089,0.46929530947143183]","[0.07314112790420951,-0.14730114257115526,0.23684379702210293]","[-1.6971737091280898,-0.7832128516933685,1.724160992564482,0.8160872618864539,0.7331541897947249,1.7484754896581576]",1000080,"[0.07314112790420951,-0.14730114257115526,0.23684379702210293]",4294967295,False,False,target_outside_reachability_intersection,False,,17,269,7.69968,9.800895990338176,18,0,0.38710399999999995,439,4294967295,-1.0,-1.0,1.500207687973307,-1.0,0,[],"[-2.430667708928213,0.002520887186966636,0.0633647525498735,-0.6346508773924648,-0.9539860334757089,0.46929530947143183]"
101,33,133,gng,2,41,gng,1,scene_008,8,base_000033,33,35,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11897,"[-2.430667708928213,0.002520887186966636,0.0633647525498735,-0.6346508773924648,-0.9539860334757089,0.46929530947143183]","[0.07314112790420951,-0.14730114257115526,0.23684379702210293]","[-1.6971737091280898,-0.7832128516933685,1.724160992564482,0.8160872618864539,0.7331541897947249,1.7484754896581576]",1000080,"[0.07314112790420951,-0.14730114257115526,0.23684379702210293]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.77568,3.719936008565128,18,0,0.401472,439,4294967295,-1.0,-1.0,1.500207687973307,-1.0,0,[],"[-2.430667708928213,0.002520887186966636,0.0633647525498735,-0.6346508773924648,-0.9539860334757089,0.46929530947143183]"
101,33,133,gng,2,41,gng,1,scene_009,9,base_000012,12,36,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",0,11899,"[0.049679661221993854,1.0070359764199361,1.3337077241084074,-0.928262991773978,-1.386835614798474,2.0504105236299575]","[0.12361810379899926,0.08602213146133528,0.4161087214506186]","[-1.990576974544377,-0.6508616911627527,0.17433224251752688,-2.3576323947062083,-0.6221471290027416,0.8325157705173463]",1000090,"[0.12361810379899926,0.08602213146133528,0.4161087214506186]",1000090,True,True,path_ready_exact_validated_preview_only,False,,0,0,4.471072,6.6724480129778385,146,0,3.1561920000000008,543,33,0.03268186174046635,8.417203869870065,0.8896379603490945,9.30684183021916,5,"[543,772,436,595,33]","[0.049679661221993854,1.0070359764199361,1.3337077241084074,-0.928262991773978,-1.386835614798474,2.0504105236299575]"
101,33,133,gng,2,41,gng,1,scene_009,9,base_000012,12,36,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",1,11900,"[0.049679661221993854,1.0070359764199361,1.3337077241084074,-0.928262991773978,-1.386835614798474,2.0504105236299575]","[0.12361810379899926,0.08602213146133528,0.4161087214506186]","[-1.990576974544377,-0.6508616911627527,0.17433224251752688,-2.3576323947062083,-0.6221471290027416,0.8325157705173463]",1000090,"[0.12361810379899926,0.08602213146133528,0.4161087214506186]",1000090,True,True,path_ready_exact_validated_preview_only,False,,20,271,7.300896,10.328000003937632,146,0,3.279199999999999,543,33,0.03268186174046635,8.417203869870065,0.8896379603490945,9.30684183021916,5,"[543,772,436,595,33]","[0.049679661221993854,1.0070359764199361,1.3337077241084074,-0.928262991773978,-1.386835614798474,2.0504105236299575]"
101,33,133,gng,2,41,gng,1,scene_010,10,base_000031,31,37,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11902,"[-0.24838514480078944,1.24615624932304,0.6910660411168403,0.47547463706920423,0.07671319689298817,0.8203893989114741]","[-0.06585177547761104,-0.09299138530003918,0.41013896131254274]","[1.371427824999233,0.11524286503253323,-0.23856030647128046,-0.5519138910999497,-0.7470516078243523,1.3367870274466402]",1000100,"[-0.06585177547761104,-0.09299138530003918,0.41013896131254274]",1000100,True,True,path_ready_exact_validated_preview_only,False,,17,254,14.498592,17.238144006114453,222,0,4.720000000000001,302,453,0.022950920771957203,11.439635314577782,1.2363806914951145,12.676016006072896,9,"[302,749,267,466,774,373,323,425,453]","[-0.24838514480078944,1.24615624932304,0.6910660411168403,0.47547463706920423,0.07671319689298817,0.8203893989114741]"
101,33,133,gng,2,41,gng,1,scene_010,10,base_000031,31,37,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11901,"[-0.24838514480078944,1.24615624932304,0.6910660411168403,0.47547463706920423,0.07671319689298817,0.8203893989114741]","[-0.06585177547761104,-0.09299138530003918,0.41013896131254274]","[1.371427824999233,0.11524286503253323,-0.23856030647128046,-0.5519138910999497,-0.7470516078243523,1.3367870274466402]",1000100,"[-0.06585177547761104,-0.09299138530003918,0.41013896131254274]",1000100,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.080096,8.756640017963946,222,0,4.719680000000002,302,453,0.022950920771957203,11.439635314577782,1.2363806914951145,12.676016006072896,9,"[302,749,267,466,774,373,323,425,453]","[-0.24838514480078944,1.24615624932304,0.6910660411168403,0.47547463706920423,0.07671319689298817,0.8203893989114741]"
101,33,133,gng,2,41,gng,1,scene_011,11,base_000003,3,38,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11903,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000110,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000110,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.48224,8.7805759976618,180,0,3.930048000000001,501,423,0.03490838858938142,8.786423114776616,1.4123296254606232,10.19875274023724,9,"[501,303,714,66,735,457,225,510,423]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
101,33,133,gng,2,41,gng,1,scene_011,11,base_000003,3,38,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11904,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000110,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000110,True,True,path_ready_exact_validated_preview_only,False,,23,255,21.046592,24.94633599417284,190,0,4.190975999999999,301,423,0.03490838858938142,9.112520450827125,1.59299482733416,10.705515278161284,8,"[301,714,66,735,457,225,510,423]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
101,33,133,gng,2,41,gng,1,scene_012,12,base_000001,1,39,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11906,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000120,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000120,True,True,path_ready_exact_validated_preview_only,False,,29,286,17.87824,21.2347200140357,234,0,4.866271999999999,142,192,0.02958535479215136,13.295549426006922,1.367298002882129,14.662847428889052,10,"[142,750,660,179,751,113,408,384,367,192]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
101,33,133,gng,2,41,gng,1,scene_012,12,base_000001,1,39,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11905,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000120,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000120,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.98976,8.331327990163118,233,0,4.640384000000001,142,192,0.02958535479215136,13.022670741231677,1.367298002882129,14.389968744113805,9,"[142,465,360,266,307,246,470,552,192]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
101,33,133,gng,2,41,gng,1,scene_013,13,base_000017,17,40,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11907,"[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]","[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]","[-1.7482720530686708,0.3996125949321483,0.10394549009430509,0.29410171100851734,-0.4882717972868278,-0.24444811191076887]",1000130,"[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]",1000130,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.480576,10.614080005325377,199,0,3.969279999999999,133,678,0.033165730622779124,10.907983053348548,1.8024716378009937,12.710454691149542,7,"[133,144,483,740,650,671,678]","[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]"
101,33,133,gng,2,41,gng,1,scene_013,13,base_000017,17,40,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11908,"[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]","[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]","[-1.7482720530686708,0.3996125949321483,0.10394549009430509,0.29410171100851734,-0.4882717972868278,-0.24444811191076887]",1000130,"[-0.028114443626620512,-0.09848519978006626,0.44316042387447396]",1000130,True,True,path_ready_exact_validated_preview_only,False,,57,463,33.091456,35.58636800153181,292,0,6.167679999999996,268,678,0.033165730622779124,14.878707223226675,1.7726454738057984,16.651352697032472,8,"[268,135,243,443,557,299,340,678]","[-1.67063307816761,0.6418288803494887,1.6198288207622187,-0.42108103583235446,1.3067302111412495,-0.7132883773274923]"
101,33,133,gng,2,41,gng,1,scene_014,14,base_000037,37,41,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11910,"[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]","[-0.008577000561363533,0.3649584092302474,0.14518644842901016]","[1.659015458681985,1.8473168857555997,-0.6616167143690268,-1.7899820790161032,0.07356377047018725,2.199474466047655]",1000140,"[-0.008577000561363533,0.3649584092302474,0.14518644842901016]",1000140,True,True,path_ready_exact_validated_preview_only,False,,11,107,11.772864,14.209631975973025,194,0,4.038528000000002,62,370,0.021079301697636908,10.777586512874553,1.431338103907608,12.208924616782161,7,"[62,749,259,150,237,651,370]","[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]"
101,33,133,gng,2,41,gng,1,scene_014,14,base_000037,37,41,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11909,"[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]","[-0.008577000561363533,0.3649584092302474,0.14518644842901016]","[1.659015458681985,1.8473168857555997,-0.6616167143690268,-1.7899820790161032,0.07356377047018725,2.199474466047655]",1000140,"[-0.008577000561363533,0.3649584092302474,0.14518644842901016]",1000140,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.302112,7.143808004911989,194,0,4.017087999999999,62,370,0.021079301697636908,10.777586512874553,1.431338103907608,12.208924616782161,7,"[62,749,259,150,237,651,370]","[-0.36646496318447275,1.5447893021818002,0.2576861994875288,0.4602548483666018,-0.626905991518085,1.2404006489332158]"
101,33,133,gng,2,41,gng,1,scene_015,15,base_000007,7,42,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11911,"[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]","[0.0006250958302510407,0.31426741056023266,0.07682954967955229]","[2.0490485736613255,1.3550473644330352,0.8983930157188058,-2.1212037649952427,1.3309535947177984,-1.449632708348687]",1000150,"[0.0006250958302510407,0.31426741056023266,0.07682954967955229]",1000150,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.612928,7.29913599207066,213,0,4.293472000000001,105,579,0.0211703839473315,12.458338003402632,1.7724264525918028,14.230764455994436,8,"[105,501,65,628,346,773,159,579]","[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]"
101,33,133,gng,2,41,gng,1,scene_015,15,base_000007,7,42,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11912,"[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]","[0.0006250958302510407,0.31426741056023266,0.07682954967955229]","[2.0490485736613255,1.3550473644330352,0.8983930157188058,-2.1212037649952427,1.3309535947177984,-1.449632708348687]",1000150,"[0.0006250958302510407,0.31426741056023266,0.07682954967955229]",1000150,True,True,path_ready_exact_validated_preview_only,False,,14,135,11.342048,13.055616000201553,236,0,5.049696000000003,121,579,0.0211703839473315,14.285004983416798,1.85348277553624,16.138487758953037,8,"[121,762,511,717,346,773,159,579]","[2.4269279404846307,1.6996250514975184,0.5509828895220932,0.5049973648173331,-0.010684450283006797,0.37762906503524096]"
101,33,133,gng,2,41,gng,1,scene_016,16,base_000019,19,43,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11914,"[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]","[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]","[-1.9063696988772065,1.657033371926548,0.3604495182982337,1.2395747775035542,-0.950695092497407,1.5972369531971848]",1000160,"[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]",1000160,True,True,path_ready_exact_validated_preview_only,False,,26,253,18.556736,20.52816000650637,216,0,4.646239999999998,725,639,0.034814662577648384,11.539287351717231,1.1952286254778566,12.734515977195088,5,"[725,288,173,133,639]","[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]"
101,33,133,gng,2,41,gng,1,scene_016,16,base_000019,19,43,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11913,"[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]","[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]","[-1.9063696988772065,1.657033371926548,0.3604495182982337,1.2395747775035542,-0.950695092497407,1.5972369531971848]",1000160,"[-0.21196533820332364,-0.26241285559457483,0.01867194441981822]",1000160,True,True,path_ready_exact_validated_preview_only,False,,0,0,3.380224,4.966656008036807,114,0,2.260384,308,639,0.034814662577648384,5.407413100732949,1.0495257713845354,6.456938872117485,4,"[308,483,144,639]","[-1.674622716770731,0.7973040593879581,0.4616215975951312,0.8231364959773924,0.7948886088752161,-1.2677212668301072]"
101,33,133,gng,2,41,gng,1,scene_017,17,base_000011,11,44,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11915,"[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]","[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]","[0.08307921818674213,-1.1860398294625931,-0.23763972197363392,0.431312899226866,0.35893137714584333,-0.7253161833335271]",1000170,"[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]",1000170,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.778112,7.412448001559824,230,0,4.611008000000003,622,263,0.039079950091590085,12.414291785729903,0.9787889697429826,13.393080755472885,8,"[622,410,225,645,142,750,758,263]","[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]"
101,33,133,gng,2,41,gng,1,scene_017,17,base_000011,11,44,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",1,11916,"[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]","[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]","[0.08307921818674213,-1.1860398294625931,-0.23763972197363392,0.431312899226866,0.35893137714584333,-0.7253161833335271]",1000170,"[-0.3499396823284314,-0.006192521835803353,0.21195615014283056]",1000170,True,True,path_ready_exact_validated_preview_only,False,,11,245,22.863584,24.65504000429064,230,0,4.792063999999995,622,263,0.039079950091590085,12.414291785729903,0.9787889697429826,13.393080755472885,8,"[622,410,225,645,142,750,758,263]","[1.8462405557040409,-0.04902905401629698,1.3978223836567065,1.7740482780936455,0.1302299739710473,-2.533984919875423]"
101,33,133,gng,2,41,gng,1,scene_018,18,base_000033,33,45,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",0,11918,"[-2.430667708928213,0.002520887186966636,0.0633647525498735,-0.6346508773924648,-0.9539860334757089,0.46929530947143183]","[0.07314112790420951,-0.14730114257115526,0.23684379702210293]","[-1.6971737091280898,-0.7832128516933685,1.724160992564482,0.8160872618864539,0.7331541897947249,1.7484754896581576]",1000180,"[0.07314112790420951,-0.14730114257115526,0.23684379702210293]",4294967295,False,False,target_outside_reachability_intersection,False,,31,435,22.21744,23.61385599942878,18,0,0.43977599999999994,439,4294967295,-1.0,-1.0,1.500207687973307,-1.0,0,[],"[-2.430667708928213,0.002520887186966636,0.0633647525498735,-0.6346508773924648,-0.9539860334757089,0.46929530947143183]"
