run_index,stream_ordinal,roadmap_stream_id,method,method_order_position,ros_domain_id,graph_revision,scene_id,catalog_index,scene_order_position,phase,obstacle_kind,stratum,query_id,start_joint_positions,target_position,target_source_joint_positions,requested_target_environment_node_id,requested_target_position,selected_target_environment_node_id,valid,exact_valid,reason,timeout,infrastructure_error,blocked_nodes,blocked_edges,planning_time_ms,publish_to_plan_ms,exact_checks,exact_replans,exact_time_ms,start_node_id,goal_node_id,target_distance,graph_cost,start_connection_cost,total_joint_path_cost,path_nodes,path_ids,preview_start_joints
11,3,9003,gng,2,31,1,scene_005,5,2,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",119,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.456608,8.360704003280262,197,0,4.168,348,276,0.03977034312024976,10.512876574765762,1.0812373456309228,11.594113920396685,7,"[348,250,191,304,476,293,276]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
11,3,9003,gng,2,31,1,scene_005,5,2,dynamic,segment,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",120,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,33,437,18.934752,21.92656000261195,197,0,4.413568,348,276,0.03977034312024976,10.512876574765762,1.0812373456309228,11.594113920396685,7,"[348,250,191,304,476,293,276]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
11,3,9003,gng,2,31,1,scene_000,0,3,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",109,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.056256,9.676448000391247,243,0,4.860192000000003,310,366,0.012190050524108296,13.715007785425879,0.8925915877042555,14.607599373130135,8,"[310,789,714,36,739,608,473,366]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
11,3,9003,gng,2,31,1,scene_000,0,3,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",110,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,15,175,10.11504,13.90819199878024,250,0,5.362879999999998,310,366,0.012190050524108296,14.36822262556472,0.8925915877042555,15.260814213268976,8,"[310,3,160,768,318,339,473,366]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
11,3,9003,gng,2,31,1,scene_001,1,4,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",111,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.155488,8.861727998009883,243,0,4.891168000000001,310,366,0.012190050524108296,13.715007785425879,0.8925915877042555,14.607599373130135,8,"[310,789,714,36,739,608,473,366]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
11,3,9003,gng,2,31,1,scene_001,1,4,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",112,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,27,225,20.052544,22.38755199869047,250,0,5.347968000000001,310,366,0.012190050524108296,14.36822262556472,0.8925915877042555,15.260814213268976,8,"[310,3,160,768,318,339,473,366]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
11,3,9003,gng,2,31,1,scene_002,2,5,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",113,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.565248,2.68800000048941,20,0,0.4600639999999999,314,4294967295,-1.0,-1.0,1.4311665875520085,-1.0,0,[],"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
11,3,9003,gng,2,31,1,scene_002,2,5,dynamic,point,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",114,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",4294967295,False,False,target_outside_reachability_intersection,False,,12,131,4.128736,5.255776002741186,20,0,0.45859199999999994,314,4294967295,-1.0,-1.0,1.4311665875520085,-1.0,0,[],"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
12,4,9004,halton_prm,0,32,1,scene_004,4,0,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""point""}",177,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000040,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.535072,8.205152000300586,220,0,4.339936,31,655,0.03591486426573091,12.252476341203407,1.919244371394414,14.171720712597821,6,"[31,630,775,716,98,655]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
12,4,9004,halton_prm,0,32,1,scene_004,4,0,dynamic,point,"{""difficulty"":""high"",""obstacle_kind"":""point""}",178,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000040,True,True,path_ready_exact_validated_preview_only,False,,7,179,10.129728,12.934752001456218,220,0,4.633119999999998,31,655,0.03591486426573091,12.252476341203407,1.919244371394414,14.171720712597821,6,"[31,630,775,716,98,655]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
12,4,9004,halton_prm,0,32,1,scene_005,5,1,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",179,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.978624,9.295904001191957,220,0,5.5484160000000005,31,655,0.03591486426573091,12.252476341203407,1.919244371394414,14.171720712597821,6,"[31,630,775,716,98,655]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
12,4,9004,halton_prm,0,32,1,scene_005,5,1,dynamic,segment,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",180,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,27,459,24.115776,26.932223998301197,239,0,6.249760000000003,31,655,0.03591486426573091,13.101669624821872,1.919244371394414,15.020913996216287,6,"[31,630,461,546,243,655]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
12,4,9004,halton_prm,0,32,1,scene_000,0,2,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",169,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.091232,8.913312001823215,176,0,5.029759999999996,692,211,0.027101254075604243,11.569836283482486,0.9973102201035122,12.567146503585999,7,"[692,253,580,369,306,110,211]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
12,4,9004,halton_prm,0,32,1,scene_000,0,2,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",170,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,10,42,7.138528,10.174847997404868,176,0,4.72864,692,211,0.027101254075604243,11.569836283482486,0.9973102201035122,12.567146503585999,7,"[692,253,580,369,306,110,211]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
12,4,9004,halton_prm,0,32,1,scene_001,1,3,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",171,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.628128,8.687936002388597,176,0,4.636128000000001,692,211,0.027101254075604243,11.569836283482486,0.9973102201035122,12.567146503585999,7,"[692,253,580,369,306,110,211]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
12,4,9004,halton_prm,0,32,1,scene_001,1,3,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",172,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,12,52,15.353152,18.95734399658977,176,0,4.877312,692,211,0.027101254075604243,11.569836283482486,0.9973102201035122,12.567146503585999,7,"[692,253,580,369,306,110,211]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
12,4,9004,halton_prm,0,32,1,scene_002,2,4,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",173,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.387264,3.3575039997231215,16,0,0.40591999999999995,285,4294967295,-1.0,-1.0,1.0063654688905368,-1.0,0,[],"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
12,4,9004,halton_prm,0,32,1,scene_002,2,4,dynamic,point,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",174,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",4294967295,False,False,target_outside_reachability_intersection,False,,4,40,2.939072,4.815840002265759,16,0,0.462144,285,4294967295,-1.0,-1.0,1.0063654688905368,-1.0,0,[],"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
12,4,9004,halton_prm,0,32,1,scene_003,3,5,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",175,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.528832,3.1534400004602503,16,0,0.506304,285,4294967295,-1.0,-1.0,1.0063654688905368,-1.0,0,[],"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
12,4,9004,halton_prm,0,32,1,scene_003,3,5,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",176,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",4294967295,False,False,target_outside_reachability_intersection,False,,13,80,10.948544,12.965023997821845,16,0,0.452992,285,4294967295,-1.0,-1.0,1.0063654688905368,-1.0,0,[],"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
13,4,9004,gng,1,33,1,scene_004,4,0,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""point""}",153,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.690976,3.502719999232795,19,0,0.39232,414,4294967295,-1.0,-1.0,1.3869877040460306,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
13,4,9004,gng,1,33,1,scene_004,4,0,dynamic,point,"{""difficulty"":""high"",""obstacle_kind"":""point""}",154,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,21,299,4.975008,6.507263999083079,19,0,0.40060799999999996,414,4294967295,-1.0,-1.0,1.3869877040460306,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
13,4,9004,gng,1,33,1,scene_005,5,1,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",155,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.907328,3.1275519977498334,19,0,0.49945599999999996,414,4294967295,-1.0,-1.0,1.3869877040460306,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
13,4,9004,gng,1,33,1,scene_005,5,1,dynamic,segment,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",156,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,36,435,16.389056,18.2518080000591,19,0,0.435168,414,4294967295,-1.0,-1.0,1.3869877040460306,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
13,4,9004,gng,1,33,1,scene_000,0,2,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",145,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,0,0,3.849312,19.202464001864428,135,0,2.7359360000000006,433,22,0.02494064136894653,6.948656693969309,1.1884011327238393,8.137057826693148,7,"[433,557,757,175,409,220,22]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
13,4,9004,gng,1,33,1,scene_000,0,2,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",146,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,20,227,9.079552,11.803424000390805,135,0,3.477792000000001,433,22,0.02494064136894653,6.948656693969309,1.1884011327238393,8.137057826693148,7,"[433,557,757,175,409,220,22]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
13,4,9004,gng,1,33,1,scene_001,1,3,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",147,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,0,0,4.011744,6.607039998925757,135,0,2.756416,433,22,0.02494064136894653,6.948656693969309,1.1884011327238393,8.137057826693148,7,"[433,557,757,175,409,220,22]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
