ros_stamp_s,elapsed_s,joint1_position_rad,joint1_velocity_rad_s,joint1_effort_raw,joint2_position_rad,joint2_velocity_rad_s,joint2_effort_raw,joint3_position_rad,joint3_velocity_rad_s,joint3_effort_raw,joint4_position_rad,joint4_velocity_rad_s,joint4_effort_raw,joint5_position_rad,joint5_velocity_rad_s,joint5_effort_raw,joint6_position_rad,joint6_velocity_rad_s,joint6_effort_raw
1787873184.8619087,0.6271221120259725,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.872106,0.6376588480197825,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.8819232,0.6473048640182242,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.8920028,0.6575512959971093,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9018662,0.6670628480496816,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9119148,0.677962624002248,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9220104,0.6879735680413432,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-30.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9319663,0.6972413440234959,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.941907,0.7071878080023453,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-2.0694557179012918e-13,0.0,0.0
1787873184.9518797,0.7171383679960854,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-30.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9618304,0.7271192960324697,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9718914,0.7371096319984645,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9823773,0.7476781120058149,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.9922872,0.75742275203811,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-28.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0022767,0.767488896031864,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0122538,0.7774291840032674,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-27.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0222006,0.7875277760322206,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.032213,0.7974061440327205,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0422044,0.8074029440176673,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0523515,0.817655872029718,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0622718,0.8274203520268202,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0721896,0.8374050559941679,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.0821242,0.8473137920373119,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873185.092186,0.8573787840432487,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
